order_id,customer_id,sales_rep_employee_id,order_date,order_status,currency
O001591,C00120,E00177,2025-08-05,Completed,USD
O001592,C00420,E00353,2024-04-13,Shipped,USD
O001593,C00234,E00348,2024-04-26,Cancelled,USD
O001594,C00378,E00014,2024-09-17,Shipped,USD
O001595,C00267,E00329,2025-05-25,Processing,USD
O001596,C00284,E00160,2024-06-02,Completed,USD
O001597,C00017,E00281,2024-03-19,Completed,USD
O001598,C00400,E00127,2023-05-22,Processing,USD
O001599,C00216,E00198,2023-04-28,Completed,USD
O001600,C00348,E00284,2023-11-27,Shipped,USD
O001601,C00133,E00014,2025-07-23,Cancelled,USD
O001602,C00189,E00310,2025-06-20,Processing,USD
O001603,C00157,E00064,2023-12-11,Shipped,USD
O001604,C00352,E00192,2024-06-17,Completed,USD
O001605,C00286,E00177,2025-01-23,Completed,USD
O001606,C00122,E00115,2025-11-04,Processing,USD
O001607,C00220,E00123,2023-05-31,Shipped,USD
O001608,C00364,E00084,2023-11-10,Completed,USD
O001609,C00407,E00123,2024-03-06,Shipped,USD
O001610,C00393,E00081,2024-09-08,Processing,USD
O001611,C00433,E00084,2024-01-28,Completed,USD
O001612,C00065,E00310,2024-09-24,Completed,USD
O001613,C00381,E00353,2024-01-07,Completed,USD
O001614,C00077,E00286,2025-11-20,Completed,USD
O001615,C00411,E00336,2023-05-27,Processing,USD
O001616,C00361,E00081,2023-04-02,Completed,USD
O001617,C00110,E00014,2024-10-18,Completed,USD
O001618,C00100,E00123,2023-12-31,Completed,USD
O001619,C00261,E00248,2024-07-04,Shipped,USD
O001620,C00010,E00329,2024-06-09,Completed,USD
O001621,C00033,E00357,2025-05-26,Completed,USD
O001622,C00408,E00084,2023-10-06,Completed,USD
O001623,C00067,E00160,2024-01-26,Shipped,USD
O001624,C00158,E00329,2025-11-24,Completed,USD
O001625,C00257,E00084,2024-04-29,Completed,USD
O001626,C00017,E00248,2023-10-07,Completed,USD
O001627,C00090,E00140,2024-11-29,Completed,USD
O001628,C00150,E00310,2025-05-20,Completed,USD
O001629,C00170,E00286,2023-05-04,Completed,USD
O001630,C00445,E00286,2024-09-30,Shipped,USD
O001631,C00364,E00348,2025-05-17,Shipped,USD
O001632,C00243,E00153,2025-10-10,Completed,USD
O001633,C00259,E00127,2024-05-08,Completed,USD
O001634,C00399,E00310,2025-08-21,Completed,USD
O001635,C00077,E00138,2023-10-07,Completed,USD
O001636,C00377,E00264,2025-12-17,Completed,USD
O001637,C00443,E00127,2025-08-09,Completed,USD
O001638,C00150,E00198,2025-06-16,Shipped,USD
O001639,C00293,E00153,2023-08-10,Completed,USD
O001640,C00043,E00127,2024-04-12,Completed,USD
O001641,C00300,E00211,2024-12-19,Completed,USD
O001642,C00109,E00017,2024-10-15,Completed,USD
O001643,C00108,E00280,2024-07-10,Completed,USD
O001644,C00115,E00081,2024-06-27,Shipped,USD
O001645,C00377,E00115,2025-07-28,Completed,USD
O001646,C00162,E00348,2023-08-07,Completed,USD
O001647,C00063,E00017,2024-07-06,Processing,USD
O001648,C00022,E00281,2024-12-21,Completed,USD
O001649,C00027,E00177,2023-12-02,Shipped,USD
O001650,C00428,E00014,2025-08-14,Completed,USD
O001651,C00414,E00014,2023-07-17,Shipped,USD
O001652,C00225,E00353,2025-01-24,Processing,USD
O001653,C00085,E00064,2024-11-28,Cancelled,USD
O001654,C00234,E00286,2025-12-27,Cancelled,USD
O001655,C00044,E00264,2023-11-09,Completed,USD
O001656,C00161,E00336,2025-04-30,Completed,USD
O001657,C00400,E00160,2024-12-04,Cancelled,USD
O001658,C00120,E00192,2025-02-18,Completed,USD
O001659,C00030,E00310,2023-07-08,Shipped,USD
O001660,C00124,E00140,2024-01-20,Completed,USD
O001661,C00379,E00211,2024-11-30,Processing,USD
O001662,C00386,E00211,2024-06-06,Shipped,USD
O001663,C00136,E00127,2023-12-22,Processing,USD
O001664,C00447,E00084,2024-11-09,Cancelled,USD
O001665,C00022,E00211,2023-05-19,Cancelled,USD
O001666,C00196,E00310,2024-05-02,Shipped,USD
O001667,C00226,E00160,2024-09-28,Completed,USD
O001668,C00127,E00217,2025-01-21,Completed,USD
O001669,C00423,E00177,2025-09-29,Shipped,USD
O001670,C00135,E00140,2023-12-29,Shipped,USD
O001671,C00165,E00017,2023-07-09,Completed,USD
O001672,C00241,E00084,2025-01-02,Cancelled,USD
O001673,C00116,E00184,2024-06-28,Completed,USD
O001674,C00386,E00127,2025-11-24,Completed,USD
O001675,C00267,E00064,2025-03-12,Completed,USD
O001676,C00180,E00115,2025-05-29,Completed,USD
O001677,C00406,E00336,2025-03-20,Completed,USD
O001678,C00074,E00329,2025-02-26,Shipped,USD
O001679,C00308,E00034,2025-04-14,Shipped,USD
O001680,C00331,E00286,2024-12-25,Completed,USD
O001681,C00049,E00217,2025-08-22,Completed,USD
O001682,C00356,E00264,2024-08-08,Shipped,USD
O001683,C00006,E00140,2024-09-29,Completed,USD
O001684,C00259,E00140,2024-10-21,Processing,USD
O001685,C00059,E00280,2023-08-13,Completed,USD
O001686,C00252,E00179,2025-04-04,Completed,USD
O001687,C00081,E00192,2025-07-22,Completed,USD
O001688,C00417,E00280,2023-12-03,Completed,USD
O001689,C00050,E00329,2023-12-20,Completed,USD
O001690,C00355,E00281,2025-05-02,Completed,USD
O001691,C00226,E00284,2023-04-26,Completed,USD
O001692,C00166,E00064,2025-01-10,Cancelled,USD
O001693,C00004,E00017,2025-07-04,Completed,USD
O001694,C00334,E00064,2024-01-21,Completed,USD
O001695,C00231,E00329,2025-09-16,Shipped,USD
O001696,C00129,E00280,2025-05-01,Completed,USD
O001697,C00146,E00310,2024-09-09,Shipped,USD
O001698,C00028,E00357,2023-04-05,Cancelled,USD
O001699,C00342,E00248,2024-10-14,Completed,USD
O001700,C00253,E00281,2025-11-30,Processing,USD
O001701,C00193,E00348,2023-12-18,Cancelled,USD
O001702,C00021,E00081,2025-07-11,Completed,USD
O001703,C00140,E00017,2024-10-08,Completed,USD
O001704,C00391,E00217,2024-04-03,Completed,USD
O001705,C00222,E00138,2025-03-28,Completed,USD
O001706,C00359,E00198,2024-07-06,Completed,USD
O001707,C00333,E00336,2025-03-19,Completed,USD
O001708,C00085,E00034,2024-03-10,Completed,USD
O001709,C00153,E00192,2025-03-11,Completed,USD
O001710,C00176,E00286,2024-04-05,Completed,USD
O001711,C00405,E00184,2025-01-04,Shipped,USD
O001712,C00060,E00192,2025-06-20,Completed,USD
O001713,C00224,E00329,2023-01-06,Completed,USD
O001714,C00009,E00357,2025-01-28,Completed,USD
O001715,C00378,E00123,2024-02-09,Completed,USD
O001716,C00057,E00336,2025-04-12,Completed,USD
O001717,C00279,E00198,2025-09-27,Completed,USD
O001718,C00387,E00064,2025-08-09,Shipped,USD
O001719,C00275,E00357,2025-08-20,Completed,USD
O001720,C00318,E00179,2024-09-23,Shipped,USD
O001721,C00354,E00280,2024-09-20,Shipped,USD
O001722,C00093,E00353,2025-03-30,Processing,USD
O001723,C00305,E00280,2023-11-25,Shipped,USD
O001724,C00390,E00348,2025-10-17,Completed,USD
O001725,C00202,E00198,2025-12-07,Completed,USD
O001726,C00390,E00084,2025-10-19,Completed,USD
O001727,C00165,E00115,2023-10-19,Completed,USD
O001728,C00278,E00280,2023-05-18,Cancelled,USD
O001729,C00189,E00280,2024-10-14,Processing,USD
O001730,C00132,E00115,2024-05-04,Cancelled,USD
O001731,C00161,E00081,2024-03-25,Completed,USD
O001732,C00079,E00336,2025-06-27,Completed,USD
O001733,C00303,E00348,2023-11-06,Completed,USD
O001734,C00378,E00153,2024-06-30,Completed,USD
O001735,C00056,E00184,2023-06-19,Completed,USD
O001736,C00150,E00348,2023-10-05,Processing,USD
O001737,C00308,E00084,2023-02-02,Shipped,USD
O001738,C00356,E00123,2023-09-23,Completed,USD
O001739,C00333,E00198,2023-11-07,Processing,USD
O001740,C00277,E00336,2024-11-06,Completed,USD
O001741,C00029,E00192,2025-03-03,Processing,USD
O001742,C00160,E00017,2025-07-10,Completed,USD
O001743,C00362,E00153,2023-06-09,Completed,USD
O001744,C00337,E00198,2024-08-11,Completed,USD
O001745,C00090,E00192,2024-08-26,Completed,USD
O001746,C00362,E00336,2023-05-21,Completed,USD
O001747,C00212,E00353,2025-04-07,Completed,USD
O001748,C00160,E00248,2024-03-03,Shipped,USD
O001749,C00435,E00123,2023-03-30,Shipped,USD
O001750,C00330,E00140,2025-10-13,Completed,USD
O001751,C00130,E00184,2023-01-26,Processing,USD
O001752,C00056,E00179,2025-06-06,Shipped,USD
O001753,C00230,E00115,2023-10-12,Shipped,USD
O001754,C00278,E00353,2025-03-11,Processing,USD
O001755,C00369,E00329,2024-01-06,Completed,USD
O001756,C00385,E00336,2025-12-25,Completed,USD
O001757,C00405,E00211,2025-02-12,Completed,USD
O001758,C00118,E00248,2024-07-15,Shipped,USD
O001759,C00088,E00198,2024-03-19,Completed,USD
O001760,C00292,E00248,2025-09-24,Completed,USD
O001761,C00001,E00286,2025-06-05,Shipped,USD
O001762,C00429,E00336,2025-08-22,Completed,USD
O001763,C00358,E00248,2024-04-11,Processing,USD
O001764,C00401,E00198,2024-05-18,Completed,USD
O001765,C00310,E00211,2023-09-15,Processing,USD
O001766,C00362,E00284,2024-12-11,Completed,USD
O001767,C00365,E00123,2025-11-25,Processing,USD
O001768,C00278,E00284,2025-07-01,Completed,USD
O001769,C00301,E00198,2024-12-16,Completed,USD
O001770,C00303,E00064,2023-07-11,Processing,USD
O001771,C00140,E00084,2025-08-25,Completed,USD
O001772,C00425,E00310,2025-01-11,Completed,USD
O001773,C00093,E00153,2023-06-30,Completed,USD
O001774,C00343,E00286,2024-11-16,Completed,USD
O001775,C00332,E00280,2023-07-16,Completed,USD
O001776,C00429,E00081,2025-05-01,Shipped,USD
O001777,C00171,E00184,2023-08-31,Processing,USD
O001778,C00075,E00064,2025-07-12,Completed,USD
O001779,C00164,E00084,2023-09-16,Completed,USD
O001780,C00017,E00140,2025-04-10,Processing,USD
O001781,C00173,E00286,2025-10-01,Cancelled,USD
O001782,C00209,E00014,2023-02-28,Completed,USD
O001783,C00112,E00123,2023-09-28,Shipped,USD
O001784,C00334,E00160,2025-01-03,Completed,USD
O001785,C00100,E00127,2025-10-05,Completed,USD
O001786,C00311,E00084,2023-11-28,Shipped,USD
O001787,C00358,E00064,2023-10-03,Processing,USD
O001788,C00109,E00264,2024-02-05,Processing,USD
O001789,C00371,E00064,2024-03-16,Completed,USD
O001790,C00079,E00160,2025-06-10,Completed,USD
O001791,C00415,E00198,2025-06-28,Completed,USD
O001792,C00217,E00286,2024-05-07,Shipped,USD
O001793,C00090,E00014,2024-08-20,Completed,USD
O001794,C00035,E00177,2023-02-02,Processing,USD
O001795,C00351,E00211,2024-05-27,Completed,USD
O001796,C00229,E00310,2023-07-01,Completed,USD
O001797,C00365,E00014,2024-05-26,Processing,USD
O001798,C00320,E00115,2023-05-23,Completed,USD
O001799,C00212,E00336,2024-09-20,Shipped,USD
O001800,C00028,E00034,2025-04-03,Completed,USD
O001801,C00185,E00138,2025-01-23,Processing,USD
O001802,C00447,E00084,2025-05-24,Completed,USD
O001803,C00039,E00179,2025-03-23,Processing,USD
O001804,C00078,E00177,2023-01-28,Cancelled,USD
O001805,C00391,E00284,2024-03-05,Completed,USD
O001806,C00186,E00179,2024-06-09,Processing,USD
O001807,C00416,E00064,2023-06-15,Completed,USD
O001808,C00054,E00286,2024-02-20,Completed,USD
O001809,C00411,E00357,2025-01-01,Completed,USD
O001810,C00329,E00064,2024-11-19,Completed,USD
O001811,C00348,E00280,2025-01-20,Completed,USD
O001812,C00444,E00177,2023-03-25,Completed,USD
O001813,C00450,E00353,2023-05-26,Cancelled,USD
O001814,C00141,E00264,2023-02-10,Completed,USD
O001815,C00354,E00336,2025-12-05,Completed,USD
O001816,C00443,E00017,2024-02-10,Completed,USD
O001817,C00163,E00064,2025-04-03,Shipped,USD
O001818,C00294,E00348,2023-12-31,Processing,USD
O001819,C00416,E00211,2023-01-26,Completed,USD
O001820,C00385,E00217,2024-03-24,Completed,USD
O001821,C00019,E00336,2024-03-24,Completed,USD
O001822,C00316,E00160,2023-10-19,Completed,USD
O001823,C00388,E00217,2023-10-11,Completed,USD
O001824,C00076,E00177,2025-04-09,Shipped,USD
O001825,C00070,E00281,2023-09-05,Completed,USD
O001826,C00219,E00160,2023-07-13,Completed,USD
O001827,C00193,E00179,2024-11-22,Completed,USD
O001828,C00390,E00140,2024-12-07,Completed,USD
O001829,C00210,E00310,2023-11-25,Completed,USD
O001830,C00424,E00353,2024-07-19,Completed,USD
O001831,C00076,E00017,2024-02-06,Completed,USD
O001832,C00204,E00280,2024-12-11,Processing,USD
O001833,C00244,E00264,2023-10-05,Completed,USD
O001834,C00113,E00198,2025-03-26,Completed,USD
O001835,C00089,E00310,2024-02-08,Completed,USD
O001836,C00266,E00064,2025-11-17,Shipped,USD
O001837,C00223,E00264,2025-12-31,Completed,USD
O001838,C00424,E00192,2023-06-06,Shipped,USD
O001839,C00390,E00310,2025-01-23,Completed,USD
O001840,C00125,E00081,2025-06-10,Completed,USD
O001841,C00412,E00284,2024-06-25,Processing,USD
O001842,C00437,E00127,2024-09-14,Completed,USD
O001843,C00134,E00348,2025-09-14,Completed,USD
O001844,C00450,E00123,2024-10-05,Completed,USD
O001845,C00323,E00160,2023-08-01,Completed,USD
O001846,C00162,E00329,2025-09-06,Completed,USD
O001847,C00202,E00177,2025-04-30,Completed,USD
O001848,C00185,E00184,2025-05-08,Shipped,USD
O001849,C00305,E00348,2023-06-01,Completed,USD
O001850,C00373,E00140,2023-07-30,Processing,USD
O001851,C00235,E00348,2023-10-17,Completed,USD
O001852,C00057,E00127,2024-12-21,Cancelled,USD
O001853,C00237,E00153,2025-10-20,Processing,USD
O001854,C00045,E00284,2024-03-29,Shipped,USD
O001855,C00195,E00140,2023-12-21,Shipped,USD
O001856,C00080,E00034,2025-04-20,Completed,USD
O001857,C00072,E00211,2025-06-19,Completed,USD
O001858,C00253,E00280,2023-03-13,Shipped,USD
O001859,C00262,E00160,2023-08-02,Completed,USD
O001860,C00281,E00081,2023-09-27,Completed,USD
O001861,C00150,E00017,2024-03-24,Processing,USD
O001862,C00086,E00160,2024-08-02,Shipped,USD
O001863,C00136,E00160,2024-03-31,Completed,USD
O001864,C00212,E00264,2025-11-03,Completed,USD
O001865,C00153,E00184,2023-03-26,Shipped,USD
O001866,C00007,E00084,2024-01-22,Completed,USD
O001867,C00289,E00281,2025-01-12,Shipped,USD
O001868,C00339,E00192,2024-02-01,Processing,USD
O001869,C00082,E00127,2023-08-29,Shipped,USD
O001870,C00190,E00281,2024-10-15,Completed,USD
O001871,C00025,E00280,2025-09-11,Completed,USD
O001872,C00445,E00336,2025-01-12,Completed,USD
O001873,C00170,E00198,2023-02-26,Processing,USD
O001874,C00405,E00064,2023-05-25,Completed,USD
O001875,C00376,E00198,2023-05-08,Completed,USD
O001876,C00376,E00160,2023-03-20,Shipped,USD
O001877,C00030,E00192,2025-05-14,Shipped,USD
O001878,C00157,E00329,2025-10-09,Completed,USD
O001879,C00182,E00281,2023-09-19,Shipped,USD
O001880,C00031,E00211,2023-07-22,Completed,USD
O001881,C00318,E00115,2025-11-05,Completed,USD
O001882,C00210,E00034,2024-07-19,Cancelled,USD
O001883,C00310,E00217,2024-12-01,Completed,USD
O001884,C00280,E00280,2023-04-12,Shipped,USD
O001885,C00253,E00357,2025-03-22,Completed,USD
O001886,C00013,E00198,2024-04-10,Completed,USD
O001887,C00353,E00336,2024-04-06,Shipped,USD
O001888,C00269,E00329,2025-01-12,Processing,USD
O001889,C00020,E00160,2024-09-21,Completed,USD
O001890,C00350,E00192,2024-11-13,Shipped,USD
O001891,C00177,E00160,2025-06-10,Completed,USD
O001892,C00226,E00123,2024-01-17,Completed,USD
O001893,C00137,E00160,2024-03-23,Shipped,USD
O001894,C00016,E00127,2025-02-14,Completed,USD
O001895,C00220,E00198,2025-02-12,Completed,USD
O001896,C00128,E00138,2025-02-22,Completed,USD
O001897,C00252,E00184,2025-03-20,Processing,USD
O001898,C00302,E00034,2024-12-05,Completed,USD
O001899,C00289,E00281,2023-01-29,Shipped,USD
O001900,C00247,E00184,2023-01-02,Shipped,USD
O001901,C00378,E00217,2024-01-22,Completed,USD
O001902,C00382,E00179,2024-01-17,Shipped,USD
O001903,C00175,E00348,2025-10-28,Cancelled,USD
O001904,C00060,E00264,2023-03-25,Shipped,USD
O001905,C00326,E00017,2023-06-19,Completed,USD
O001906,C00407,E00084,2025-02-13,Processing,USD
O001907,C00002,E00357,2023-02-18,Completed,USD
O001908,C00350,E00127,2025-10-10,Shipped,USD
O001909,C00229,E00248,2025-05-16,Completed,USD
O001910,C00060,E00336,2023-10-31,Completed,USD
O001911,C00244,E00198,2023-06-12,Shipped,USD
O001912,C00418,E00160,2024-09-13,Completed,USD
O001913,C00138,E00192,2024-10-17,Shipped,USD
O001914,C00273,E00017,2024-10-17,Cancelled,USD
O001915,C00415,E00184,2023-12-08,Processing,USD
O001916,C00374,E00353,2025-07-13,Completed,USD
O001917,C00056,E00353,2024-01-01,Shipped,USD
O001918,C00081,E00014,2024-09-22,Shipped,USD
O001919,C00216,E00280,2025-06-02,Completed,USD
O001920,C00069,E00017,2025-04-20,Processing,USD
O001921,C00402,E00034,2025-11-13,Shipped,USD
O001922,C00194,E00286,2024-12-10,Cancelled,USD
O001923,C00434,E00034,2024-03-27,Completed,USD
O001924,C00038,E00336,2023-09-18,Completed,USD
O001925,C00337,E00217,2024-04-02,Completed,USD
O001926,C00175,E00264,2024-12-11,Shipped,USD
O001927,C00038,E00211,2023-09-29,Completed,USD
O001928,C00229,E00017,2025-11-01,Completed,USD
O001929,C00378,E00329,2023-05-20,Completed,USD
O001930,C00197,E00192,2023-05-14,Completed,USD
O001931,C00173,E00217,2023-07-18,Completed,USD
O001932,C00351,E00081,2023-10-01,Shipped,USD
O001933,C00007,E00160,2023-02-28,Completed,USD
O001934,C00050,E00198,2025-05-12,Shipped,USD
O001935,C00190,E00138,2024-03-09,Shipped,USD
O001936,C00041,E00192,2023-05-08,Shipped,USD
O001937,C00341,E00217,2025-11-08,Shipped,USD
O001938,C00165,E00211,2025-11-26,Completed,USD
O001939,C00230,E00286,2024-01-08,Shipped,USD
O001940,C00259,E00014,2023-01-27,Processing,USD
O001941,C00082,E00177,2023-07-01,Shipped,USD
O001942,C00399,E00248,2023-07-01,Completed,USD
O001943,C00034,E00284,2023-07-23,Processing,USD
O001944,C00122,E00017,2024-09-10,Completed,USD
O001945,C00020,E00286,2024-09-19,Completed,USD
O001946,C00224,E00280,2025-11-02,Cancelled,USD
O001947,C00270,E00140,2024-04-02,Completed,USD
O001948,C00425,E00153,2025-09-10,Completed,USD
O001949,C00246,E00336,2025-06-13,Shipped,USD
O001950,C00064,E00184,2025-12-16,Completed,USD
O001951,C00438,E00153,2024-12-05,Completed,USD
O001952,C00060,E00192,2024-07-14,Completed,USD
O001953,C00352,E00217,2024-09-17,Cancelled,USD
O001954,C00431,E00336,2024-01-08,Completed,USD
O001955,C00369,E00248,2025-02-24,Completed,USD
O001956,C00427,E00286,2023-10-08,Completed,USD
O001957,C00007,E00153,2025-06-17,Processing,USD
O001958,C00402,E00064,2025-12-03,Shipped,USD
O001959,C00243,E00064,2025-01-14,Processing,USD
O001960,C00102,E00211,2025-04-24,Completed,USD
O001961,C00073,E00140,2023-01-25,Completed,USD
O001962,C00241,E00081,2025-08-07,Completed,USD
O001963,C00369,E00198,2024-05-08,Cancelled,USD
O001964,C00389,E00153,2023-08-09,Shipped,USD
O001965,C00264,E00357,2023-09-09,Shipped,USD
O001966,C00081,E00138,2024-05-18,Completed,USD
O001967,C00023,E00211,2023-08-29,Completed,USD
O001968,C00210,E00310,2023-02-22,Shipped,USD
O001969,C00102,E00084,2024-01-24,Cancelled,USD
O001970,C00351,E00284,2023-04-26,Completed,USD
O001971,C00042,E00192,2024-10-31,Shipped,USD
O001972,C00420,E00064,2025-09-03,Completed,USD
O001973,C00311,E00264,2023-02-11,Completed,USD
O001974,C00425,E00179,2024-01-08,Cancelled,USD
O001975,C00064,E00329,2023-03-02,Processing,USD
O001976,C00104,E00184,2023-02-22,Shipped,USD
O001977,C00087,E00138,2024-12-18,Processing,USD
O001978,C00444,E00264,2025-05-17,Completed,USD
O001979,C00055,E00081,2025-05-21,Completed,USD
O001980,C00336,E00179,2024-03-19,Shipped,USD
O001981,C00120,E00160,2025-03-20,Completed,USD
O001982,C00435,E00115,2023-06-14,Completed,USD
O001983,C00448,E00017,2023-06-16,Shipped,USD
O001984,C00391,E00081,2025-07-27,Processing,USD
O001985,C00134,E00217,2023-09-18,Completed,USD
O001986,C00436,E00017,2023-02-24,Completed,USD
O001987,C00279,E00177,2023-01-28,Completed,USD
O001988,C00054,E00034,2025-04-25,Shipped,USD
O001989,C00383,E00329,2025-07-16,Completed,USD
O001990,C00139,E00115,2023-04-02,Completed,USD
O001991,C00426,E00115,2023-04-17,Shipped,USD
O001992,C00186,E00310,2025-11-19,Cancelled,USD
O001993,C00084,E00353,2025-12-08,Completed,USD
O001994,C00213,E00140,2023-11-08,Cancelled,USD
O001995,C00300,E00286,2023-04-08,Completed,USD
O001996,C00433,E00329,2024-04-12,Completed,USD
O001997,C00148,E00264,2025-05-11,Completed,USD
O001998,C00158,E00329,2023-05-18,Completed,USD
O001999,C00250,E00184,2024-04-21,Completed,USD
O002000,C00258,E00281,2023-09-20,Shipped,USD
O002001,C00115,E00264,2023-08-07,Shipped,USD
O002002,C00368,E00014,2025-12-31,Processing,USD
O002003,C00116,E00281,2024-06-27,Completed,USD
O002004,C00117,E00184,2023-11-26,Completed,USD
O002005,C00379,E00353,2024-12-19,Shipped,USD
O002006,C00107,E00115,2025-10-20,Completed,USD
O002007,C00353,E00310,2023-03-03,Completed,USD
O002008,C00399,E00192,2024-03-26,Shipped,USD
O002009,C00121,E00160,2025-06-12,Completed,USD
O002010,C00102,E00115,2025-07-19,Completed,USD
O002011,C00088,E00281,2025-10-25,Completed,USD
O002012,C00169,E00084,2023-12-08,Processing,USD
O002013,C00446,E00264,2024-02-27,Completed,USD
O002014,C00077,E00123,2024-03-06,Processing,USD
O002015,C00100,E00329,2023-12-29,Completed,USD
O002016,C00122,E00284,2025-09-11,Completed,USD
O002017,C00007,E00160,2023-10-16,Completed,USD
O002018,C00140,E00217,2025-12-19,Shipped,USD
O002019,C00082,E00017,2023-12-21,Shipped,USD
O002020,C00296,E00310,2024-07-06,Completed,USD
O002021,C00061,E00281,2024-07-17,Completed,USD
O002022,C00318,E00014,2023-01-10,Shipped,USD
O002023,C00077,E00284,2024-11-12,Processing,USD
O002024,C00059,E00281,2023-06-21,Completed,USD
O002025,C00108,E00115,2025-04-26,Completed,USD
O002026,C00028,E00211,2025-11-28,Cancelled,USD
O002027,C00238,E00198,2025-02-09,Completed,USD
O002028,C00009,E00329,2023-05-14,Completed,USD
O002029,C00150,E00248,2024-06-26,Shipped,USD
O002030,C00284,E00357,2023-06-27,Completed,USD
O002031,C00240,E00280,2024-11-05,Completed,USD
O002032,C00352,E00211,2023-02-16,Processing,USD
O002033,C00172,E00198,2025-04-07,Processing,USD
O002034,C00015,E00153,2025-10-24,Processing,USD
O002035,C00182,E00348,2025-07-20,Completed,USD
O002036,C00373,E00084,2023-04-18,Processing,USD
O002037,C00142,E00115,2025-07-24,Shipped,USD
O002038,C00010,E00329,2025-03-26,Shipped,USD
O002039,C00141,E00160,2025-07-24,Completed,USD
O002040,C00298,E00127,2025-10-13,Completed,USD
O002041,C00162,E00179,2023-02-23,Completed,USD
O002042,C00171,E00127,2023-08-18,Completed,USD
O002043,C00109,E00264,2023-12-09,Completed,USD
O002044,C00290,E00348,2023-11-20,Completed,USD
O002045,C00179,E00353,2023-08-05,Shipped,USD
O002046,C00246,E00153,2025-07-12,Cancelled,USD
O002047,C00220,E00264,2023-01-16,Completed,USD
O002048,C00364,E00184,2025-03-02,Shipped,USD
O002049,C00355,E00281,2024-08-30,Completed,USD
O002050,C00072,E00034,2025-07-09,Cancelled,USD
O002051,C00318,E00153,2025-07-29,Completed,USD
O002052,C00088,E00336,2024-09-19,Processing,USD
O002053,C00243,E00064,2023-09-02,Shipped,USD
O002054,C00082,E00192,2025-02-21,Completed,USD
O002055,C00258,E00264,2025-12-11,Completed,USD
O002056,C00324,E00017,2025-11-15,Completed,USD
O002057,C00278,E00081,2024-04-06,Completed,USD
O002058,C00166,E00336,2023-10-28,Shipped,USD
O002059,C00080,E00184,2023-04-12,Completed,USD
O002060,C00043,E00115,2024-03-22,Shipped,USD
O002061,C00155,E00348,2025-06-02,Shipped,USD
O002062,C00079,E00127,2025-11-21,Completed,USD
O002063,C00071,E00017,2023-10-16,Completed,USD
O002064,C00069,E00264,2023-08-30,Shipped,USD
O002065,C00419,E00184,2025-02-04,Cancelled,USD
O002066,C00211,E00138,2025-11-01,Completed,USD
O002067,C00102,E00177,2024-09-07,Completed,USD
O002068,C00380,E00127,2023-12-07,Completed,USD
O002069,C00386,E00353,2025-03-03,Completed,USD
O002070,C00190,E00127,2024-02-07,Completed,USD
O002071,C00271,E00123,2024-05-20,Completed,USD
O002072,C00066,E00357,2025-02-21,Cancelled,USD
O002073,C00228,E00184,2025-05-03,Cancelled,USD
O002074,C00275,E00017,2024-08-26,Shipped,USD
O002075,C00009,E00084,2024-03-19,Completed,USD
O002076,C00129,E00064,2023-04-22,Completed,USD
O002077,C00299,E00138,2025-02-02,Shipped,USD
O002078,C00257,E00217,2023-06-15,Completed,USD
O002079,C00187,E00353,2025-05-23,Completed,USD
O002080,C00024,E00184,2024-09-02,Shipped,USD
O002081,C00132,E00127,2023-05-30,Processing,USD
O002082,C00151,E00329,2024-08-09,Completed,USD
O002083,C00322,E00280,2023-08-29,Completed,USD
O002084,C00058,E00014,2025-07-04,Shipped,USD
O002085,C00102,E00264,2025-03-15,Completed,USD
O002086,C00074,E00081,2024-06-07,Completed,USD
O002087,C00201,E00138,2025-04-30,Completed,USD
O002088,C00444,E00084,2024-07-04,Completed,USD
O002089,C00198,E00329,2024-11-28,Shipped,USD
O002090,C00269,E00336,2025-07-25,Completed,USD
O002091,C00046,E00198,2024-07-13,Completed,USD
O002092,C00049,E00064,2025-01-06,Processing,USD
O002093,C00205,E00264,2023-11-12,Completed,USD
O002094,C00023,E00184,2025-03-13,Shipped,USD
O002095,C00407,E00140,2023-05-27,Cancelled,USD
O002096,C00333,E00153,2024-03-06,Shipped,USD
O002097,C00201,E00284,2023-09-04,Completed,USD
O002098,C00209,E00217,2025-11-15,Completed,USD
O002099,C00213,E00329,2023-11-29,Cancelled,USD
O002100,C00205,E00064,2024-01-31,Shipped,USD
O002101,C00368,E00192,2024-12-03,Completed,USD
O002102,C00429,E00192,2024-02-02,Shipped,USD
O002103,C00367,E00248,2023-03-13,Shipped,USD
O002104,C00325,E00286,2024-03-29,Completed,USD
O002105,C00409,E00160,2023-11-22,Completed,USD
O002106,C00314,E00177,2025-09-09,Shipped,USD
O002107,C00135,E00179,2025-06-02,Completed,USD
O002108,C00413,E00127,2024-07-02,Completed,USD
O002109,C00099,E00017,2024-03-13,Completed,USD
O002110,C00014,E00014,2023-02-13,Completed,USD
O002111,C00119,E00140,2023-03-01,Shipped,USD
O002112,C00333,E00280,2024-04-12,Completed,USD
O002113,C00070,E00211,2023-07-19,Cancelled,USD
O002114,C00418,E00281,2024-05-31,Processing,USD
O002115,C00178,E00034,2023-02-21,Completed,USD
O002116,C00025,E00153,2023-06-05,Shipped,USD
O002117,C00351,E00184,2024-12-02,Processing,USD
O002118,C00107,E00217,2024-09-29,Completed,USD
O002119,C00408,E00264,2023-05-25,Completed,USD
